image_path,text_prompt
./dataset/00001448.jpg,a man wearing a helmet
./dataset/00001449.jpg,a football field
./dataset/00001450.jpg,a football player running with the ball
./dataset/00001451.jpg,a football player running with the ball
./dataset/00001452.jpg,a football game with the ball in the air
./dataset/00001453.jpg,a football player running on the field
./dataset/00001454.jpg,the football field at michigan stadium
./dataset/00001455.jpg,the player is running
./dataset/00001456.jpg,a football player is getting ready to throw the ball
./dataset/00001457.jpg,a football game is being played on the field
./dataset/00001458.jpg,a man kneeling on the ground
./dataset/00001459.jpg,a soccer field with a goal post and a goal post
./dataset/00001460.jpg,a football player running with the ball
./dataset/00001461.jpg,a football player running with the ball
./dataset/00001462.jpg,a group of young boys playing a game of baseball
./dataset/00001463.jpg,a group of young boys standing on a field
./dataset/00001464.jpg,a football game is being played
./dataset/00001465.jpg,a football player running with the ball
./dataset/00001466.jpg,the washington redskins running back to the redskins
./dataset/00001467.jpg,a man in a uniform
./dataset/00001468.jpg,the broncos running back to the broncos
./dataset/00001469.jpg,a football player running with the ball
./dataset/00001470.jpg,a football game with the players running for the ball
./dataset/00001471.jpg,a football game is being played on the field
./dataset/00001472.jpg,the arena is full of people
./dataset/00001473.jpg,the football field at the university of texas stadium
./dataset/00001474.jpg,a football player running with the ball
./dataset/00001475.jpg,the field at met stadium
./dataset/00001476.jpg,a large stadium
./dataset/00001477.jpg,a man wearing a green jacket
./dataset/00001478.jpg,a football player running with the ball
./dataset/00001479.jpg,a crowd of people at a football game
./dataset/00001480.jpg,a football game with a player getting ready to block the ball
./dataset/00001481.jpg,a football player running with the ball
./dataset/00001482.jpg,a group of young football players running on a field
./dataset/00001483.jpg,a football game with a player on the field
./dataset/00001484.jpg,a football game with a player running the ball
./dataset/00001485.jpg,a man in a uniform
./dataset/00001486.jpg,the players are running
./dataset/00001487.jpg,a football game is being played on the field
./dataset/00001488.jpg,a football player is running with the ball
./dataset/00001489.jpg,a football player running with the ball
./dataset/00001490.jpg,a football player running with the ball
./dataset/00001491.jpg,a group of young men playing soccer on a field
./dataset/00001492.jpg,a man running with a football
./dataset/00001493.jpg,a football game with a crowd of people watching
./dataset/00001494.jpg,a football game
./dataset/00001495.jpg,a puddle in the grass
./dataset/00001496.jpg,the washington redskins running for the ball
./dataset/00001497.jpg,a group of people watching a soccer game
./dataset/00001498.jpg,a young boy running on a field with a football ball
./dataset/00001499.jpg,a group of young soccer players standing on a field
./dataset/00001500.jpg,a football game with the ball in the air
./dataset/00001501.jpg,a group of young boys in blue and white uniforms
./dataset/00001502.jpg,two men standing on a football field
./dataset/00001503.jpg,a football game is being played on the field
./dataset/00001504.jpg,a stadium with a lot of dirt on the ground
./dataset/00001505.jpg,a football player running with the ball
./dataset/00001506.jpg,a football game is being played on the field
./dataset/00001507.jpg,the view from the upper of the stadium
./dataset/00001508.jpg,a football game with a player running the ball
./dataset/00001509.jpg,"the rose bowl stadium in rose bowl, home of the arizona cardinals"
./dataset/00001510.jpg,a football game with the ball in the air
./dataset/00001511.jpg,a football player running with the ball
./dataset/00001512.jpg,a football game with a player trying to block the ball
./dataset/00001513.jpg,a football player running with the ball
./dataset/00001514.jpg,a group of football players standing on a field
./dataset/00001515.jpg,two boys playing soccer
./dataset/00001516.jpg,a man running with a football
./dataset/00001517.jpg,a football game with a player running for the ball
./dataset/00001518.jpg,a soccer field with a soccer goal and a soccer field
./dataset/00001519.jpg,a group of young men standing on a field
./dataset/00001520.jpg,a football player running with the ball
./dataset/00001521.jpg,a football game is being played on a field
./dataset/00001522.jpg,a football player running with the ball
./dataset/00001523.jpg,a soccer stadium with many fans watching
./dataset/00001524.jpg,a group of young football players are lined up
./dataset/00001525.jpg,a crowd of people
./dataset/00001526.jpg,a football player is running with the ball
./dataset/00001527.jpg,a group of football players
./dataset/00001528.jpg,a young boy in a helmet and uniform running a football
./dataset/00001529.jpg,a football game with players on the field
./dataset/00001530.jpg,the michigan football team is playing on the field
./dataset/00001531.jpg,the stadium at the seattle reign
./dataset/00001532.jpg,a football game is being played on the field
./dataset/00001533.jpg,a football player running with the ball
./dataset/00001534.jpg,a football game with a player running the ball
./dataset/00001535.jpg,a football player is running with the ball
./dataset/00001536.jpg,a football game with the ball in the air
./dataset/00001537.jpg,the baltimore ravens walk onto the field before the game
./dataset/00001538.jpg,a football field
./dataset/00001539.jpg,a football game is being played on the field
./dataset/00001540.jpg,a football player running with the ball
./dataset/00001541.jpg,a soccer match with a crowd of people watching
./dataset/00001542.jpg,a football player is running with the ball
./dataset/00001543.jpg,the kansas chiefs are the only team in the nfl playoffs
./dataset/00001544.jpg,a man in a yellow uniform
./dataset/00001545.jpg,a baseball field with a baseball field and a baseball field
./dataset/00001546.jpg,a football game is being played on the field
./dataset/00001547.jpg,a football player running with the ball
./dataset/00001548.jpg,a football stadium filled with fans
./dataset/00001549.jpg,a football game is being played on a cloudy night
./dataset/00001550.jpg,a football player is running with the ball
./dataset/00001551.jpg,a football player running with the ball
./dataset/00001552.jpg,a football player is running with the ball
./dataset/00001553.jpg,a man in an orange shirt
./dataset/00001554.jpg,the football field at michigan stadium
./dataset/00001555.jpg,the football team is standing on the field
./dataset/00001556.jpg,a football player running with the ball
./dataset/00001557.jpg,a football game is being played on the field
./dataset/00001558.jpg,a football game with a player running the ball
./dataset/00001559.jpg,a football player holding a football ball
./dataset/00001560.jpg,michigan football players running on the field
./dataset/00001561.jpg,a field with a soccer goal and a soccer field
./dataset/00001562.jpg,a soccer field with a goal and a soccer field
./dataset/00001563.jpg,a football player running with the ball
./dataset/00001564.jpg,a football player running with the ball
./dataset/00001565.jpg,a football game is being played
./dataset/00001566.jpg,a group of people playing soccer on a field
./dataset/00001567.jpg,a football player catching a ball in a game
./dataset/00001568.jpg,a group of young men playing a game of fr fr fr fr fr fr fr fr fr fr
./dataset/00001569.jpg,a man in a white uniform
./dataset/00001570.jpg,a football player running with the ball
./dataset/00001571.jpg,a football game with the ball in the air
./dataset/00001572.jpg,the new stadium in pretoria
./dataset/00001573.jpg,the football field at the university of illinois stadium
./dataset/00001574.jpg,a football player running with the ball
